,Retweets,Favorites,Followers,ScreenName,Text
5626,2,0,134,thewillfeel,lord be with us. that’s a scary number. https://t.co/Lq1e7MxR6G
7905,5,15,133,josh_deangus,China better pay for the biggest goddamn jukebox money can buy for us to prop Joe Diffie up beside @realDonaldTrump
5657,63,142,133,aimanf___,"Hah setepek kau ni bukan panic buying cuma mak aku beriya nak menang peraduan nestle
Notice me @Nestle https://t.co/5Oa6auFF12"
5018,1,1,133,RayBricker,Yeah let's root for the leader of our country to fail during our greatest time of need in recent history. Why don't you all go fuck yourselves!? https://t.co/7LznfHAtWK
9720,26,190,133,pfo1,"@LeslieM3355 @shannonrwatts ER doc here.  I see about 20 pts/shift.  head cover, goggles, n95, surg mask gown gloves.  For each time I assess.  50+ costume changes a day.  And I use the N95 all shift (unless I intubate).  no hoarding -- just PPE!"
2078,6203,24646,133,LongweYanja,"*After the lockdown is lifted* 

Anyone: “the motive starts at 8”

Me: “7.59pm, outside the motive” https://t.co/eIujSSdlGL"
7756,1,14,132,oshitbitch,Nothing like a global pandemic to make you feel alone and insignificant;)
6887,2,2,130,joaobastos1904,Hey @westealhearts can you please change covid-19's heart? We need you Phantom Thieves...
2397,2,0,129,honestlyaLie,This is the point of no return for intervention to prevent Georgia's hospital system from being overloaded by Coronavirus:  https://t.co/ljbueej6Hy #COVIDActNow
4659,464,585,129,gloryygelle,"We are from the province of Aklan. As per writing, Aklan now has 3 positive cases of COVID 19 &amp; 34 PUIs. Our front liners are now using Rain Coats as PPE alternative. As a small province, I know we will not be prioritize BUT we stand for our front liners in this fight. https://t.co/oTR5qzUKRz"
8127,1,0,128,tas_ports,#stayhome #savelives https://t.co/S9LwOSmGCr
981,1,0,127,Femmenagerie,"Prayers for the victims of the recent plane crash, patients, families &amp; frontliners in every field. I pray that these nightmares end soon. For the rest of the world, please stay home. It is the least we can do to help fight COVID-19. Have faith. We shall get through this."
2891,6493,12247,127,babou_astou,Y’a un gars qui a créé question pour un Balcon😂 et tout son quartier participe!! J’adore 😍 #Confinementjour12 #COVID19 https://t.co/6lyBmuk2Mc
2756,2,3,127,dthcabforellie,"Henlo, pls stream ✨ cutest thing I've seen the other day hahaha https://t.co/Ale4XLH0KW"
220,3,3,125,AguinaldoReisF2,"Porto privado chinês no Maranhão? 
@jairbolsonaro
Como a grana da China desaloja pobres no Maranhão – com o aval de Flávio Dino https://t.co/czLpqyoEQZ por Sabrina Felipe"
7242,6,39,124,MozoXavi,"@julianyosovitch @WalhallaMann Al gobierno le importa poco y nada la cuarentena, los testeos y la salud.
Quieren destruir la economía para expropiar y convertirnos al comunismo. Y el COVID 19 les vino como anillo al dedo."
9675,122,6148,123,JuneJalle,"@RinnSean @FrozenChaps @StacieDerepent2 Ah yes, 
- single mom of 2 
- is struggling to pay bills
- needs a babysitter during a Global Pandemic where everything enjoyable is shut down.

Conclusion: Must be spending all her money ""enjoying herself.""

Brilliant deduction. Genius logic."
9503,10306,39690,123,2nribeiro,Se o corona matar a rainha Elizabeth é o fim real pq a veia é blindada
3800,80,158,122,EndiaQueeningIt,Bitch people need those https://t.co/MLnnqjyTQZ
5509,119,868,122,matheuslve3,Essa reportagem e um tapa na cara de quem ainda duvida que o coronavirus e so uma gripizinha #Fantástico https://t.co/8Q4dEUtmIj
2596,17,35,122,hayymichelle,stay tf home. i’m over this.
11687,10,26,121,iscxvr,can y'all please stay the fuck home I'm beginning to lose what little sanity I have left
5308,5,7,120,CINClatam,Barcelona: Urbanismo contra las epidemias https://t.co/VU3bljdxnA
7360,121,178,120,Saif_Shamshir_4,"When the nation is busy fighting the pandemic, the man responsible for bringing the virus into Pakistan through Zulfi Bukhari is continuing his venomous political victimization. Shame on him! 
#زلفی_بخاری_قومی_مجرم
#زلفی_بخاری_قومی_مجرم https://t.co/adGeVt23Kj"
5873,1,3,120,Noaccou77755431,What a asshole fool! His followers are fools. Wtf is wrong with people? Fucken christians all should be hung upside down. https://t.co/mvKxqW2499
10680,1,1,120,18Millstone,"Pelosi says Trump has downplayed severity of coronavirus: 'As the president fiddles, people are dying'

https://t.co/MvjIRK9yoa
Instead of checking Nancy Pelosi for Fever 🥵 they should Check for Pulse &amp; Breathing to see if Enough of Oxygen to her fucking Brain 🧠💀🦠"
327,1,1,119,mugahassa,"“Corona-virus is from the minor chastisement before the major chastisement so they may turn (to Allah)” THE IMAM MAHDI NASSER MOHAMMAD 05 - 03 - 2020 AD #KanyeWestIsOverParty #CoronaChastisement #CoronaVirusFromMinorChastisement full link on
https://t.co/6NsN2j6AQy)
. https://t.co/g8le8PYcnD"
12901,2,2,119,_FinesseU_,"Reading, R&amp;B and some Wine. Tis’ a beautiful Sunday night. #StayHome"
12447,11,5,118,MercedesPerdig2,Nuestros presos son prioridad. CUBA https://t.co/FQSikZHBRb
3853,4,17,117,maelenacborres,"I feel so very productive today. Packed relief goods at home and will distribute tomorrow! Thankful, Grateful &amp; Blessed! Maging blessing tayo sa mga ibang tao. Kahit sa maliit na paraan lang. 

#BayanihanMission
#COVID19 https://t.co/XQEH8obzkm"
8409,62,195,116,psicologaJosfi,"@JuankVillagomez A franceses también
https://t.co/QiJhupcXMp"
619,24,79,112,ilenerosh,"Louder and louder every night in midtown Atlanta with claps, cheers, horns, bells, and lights. #COVID19 #SolidarityAt8 #StayAtHomeAndStaySafe https://t.co/lQZ72mQiwS"
10785,4,6,111,Demy666,hey @impark you knows who's using hospital parkades right now? #healthcareheroes and family of #covid patients - so maybe no parking fines for a bit? thanks! #covid19Canada #covidvancouver
12003,6,6,111,Bolivia_BUY,"En Italia, en España aplauden a los médicos cubanos, y este gobierno de golpistas se da el lujo de expulsarlos, espero que mañana no se tarde. https://t.co/VmfSBsfghy"
12297,186,174,111,JJKer3,"https://t.co/LgD3Qyyxx7
Coronavirus – Très hostile au Professeur Raoult, BFM TV a beaucoup d’actionnaires communs avec le laboratoire Gilead…"
5449,4,1,111,Eneles53,🐾DESPERATE🐾 Gorgeous Lexi desperately needs a home. You’re probably home so contact the shelter and adopt or foster Lexi. Give her a chance🙏🙏 RT #QuarentineLife #SaturdayThoughts #dog #share @ThoughtsOfRally @IvePetThatDog @JJFromTheBronx https://t.co/ACecwnbryB
2434,6,14,110,_kaleighhill_,y’all really need to stop going out and just stay ur ass at home because if I can’t see my boyfriend AND friends neither CAN YOU just respect the quarentine and isolate your damn self so things can go back to normal already🙄
1808,1,1,109,chusir132,"Which organization will be the next?
#who #rthk https://t.co/7efYbI2Sg6"
12877,3,12,107,spiombin,"@gustavoeloy635 @rominamanguel Si dura hasta el fin del invierno, no no matará el coronavirus, nos matará el hambre. La opción no es Economia o salud, la opción es Economia y Salud. Para eso se necesita gente lúcida y recursos."
943,71,749,107,ezymare,"@60Mins Cut all ties with China, get all Chinese people out of this country &amp; bring manufacturing back to Australia. Take ownership of our country. Will be going out of my way to purchase Australian made only."
2547,535,727,107,AlbrachtB,"Liebe Community, ich brauche dringend #FFP2 oder #FFP3 Masken.
Bin Zahnärztin, behandele weiter Schmerzpatienten und kann weder meine Helferinnen noch mich vor #Covid19 schützen. Leider werden wir ZÄ nicht bei der zentralen Verteilung berücksichtigt.
#CoronaVirusDE"
11822,904,781,106,maricel_flo,"Soy Enfermera: por favor, si saliste de casa, se conciente de que COVID-19 esta en todas las superficies, no sólo las personas. Al llegar a casa sigue esta secuencia realizada por @RedInvestChile https://t.co/C1SzohGDrj"
11597,11,42,106,inwood626,"Trump’s mistreatment of @Yamiche at today’s briefing was an outrage. She handled his hysteria professionally and calmly, before a White House press stooge took her microphone away. It was a sickening display by a petty, petulant man. Media: STAY HOME."
6413,1954,2487,106,Nedyj1,"#Coronavirus : Marseille a quasi le même nombre d’hospitalisations que Paris, Lyon et Metz mais un nombre de décès étonnement inférieur =&gt;Troublantes statistiques https://t.co/BrXOhTQnVs"
5290,1,0,105,mario_ramirez63,"@ferbelaunzaran Claro que no podia dejar de ir a Badiraguato a reportarse con Ovidio, le tiene más miedo a Ovidio que al #COVID19, C
me imagino como es eso y cuando el Patron les habla hay que atenderlo como sea y contra lo que sea. https://t.co/N4R81inpRe"
11112,1,1,105,SaversParty,So many people talk about Chloe Middleton. This is amazing turnaround of events. I'm glad we know it was another fake event. Now who was behind it ...question ...who was behind the initial fakery? https://t.co/ewXky35tE8
7148,2,1,105,ktscndv,A nurse on the frontline and very sound gal in need of accomadation around Dublin 8 or closeby St. JamesHospital #Dublin8 #COVID19ireland #FrontLineHeroes https://t.co/tOKrTcTEpU
4856,1,0,105,heycallmekrish,🔥 https://t.co/uM2a7xHzqe
4542,1,0,105,nikkeibpCOVID19,"■「コロナショック」に臨む
新型コロナ、日本式「クラスター対策」は奏功するか
#日経BP #コロナウイルス
https://t.co/wWfj5eciqD"
5826,1,0,105,KathyBowden14,@LindseyGrahamSC @realDonaldTrump Sr. Graham please speak to Blue Cross Blue Shield to match other carriers to wave coronavirus copay. Thank You
9372,179,264,104,FillyKris,I see everyone rimming Dr Jenny Harries on the TL. This is her in response to Rory Stewart saying we lockdown ASAP just 2 weeks ago. By this point we’d already seen what was happening in Italy etc. Her misjudgment has and will cost lives. https://t.co/6yPY44Iumc
10056,2,2,104,redwoodjz1,Every please remember @NYGovCuomo is still doing horrible things to his states Medicaid program. He wants to cut it. This will harm disabled people. https://t.co/W1O3nOPUdl
12486,53,149,103,_raymonmarco,Stay at home jamz #fingerdrumming #akaimpc #mpclive #beatmaking https://t.co/K6KXGmqrKf
8471,729,744,103,taticareri,"Mis viejos están cooperando para ayudar a evitar la propagación de este virus(COVID-19) haciendo máscaras 3D, agradecería que compartan para que más makers colaboren con esta causa, necesitamos gente con impresoras 3D que estén dispuestos a contribuir, muchas gracias!
Sigo abajo+ https://t.co/k1C0K7Xyyx"
12247,8,10,102,CalgaryDeaf,We need iPads and tablets to reach out to the isolated Deaf communities in Southern Alberta who do not have access to COVID-19 news updates. Can anyone help and donate so we can reach out to those who requires ASL interpreted information? @TELUS @AccessibleGC
10501,1,2,102,christinelrioux,@MassAGO @newbalance Thermometers next! Please work on finding and distributing thermometers for citizens. We cannot monitor ourselves in a pandemic with fever the most prevalent symptom if we cannot find a thermometer.
2925,12,17,102,28mmoz,"#degrassi never prepared me for this corona outbreak, idk what to do..."
1052,2,2,102,Lidia30312418,En vuestras manos♥️👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 #AplausoSanitario #AplausoColectivo #AplaudoANuestrosHeroes #MaterialSanitarioYa #VolveremosABrindar #TodosJuntos #TodosSomosMagnificos #EnVuestrasManos #Gracias #ContraElCoronavirus #COVID19 https://t.co/9B1391sTaU
10603,93,75,102,rartigasv,"Necesito máxima difusión. He diseñado una protección facial que puede fabricarse a gran escala en las empresas de artes gráficas o cualquiera que cuente con máquinas troqueladoras. El diseño se puede descargar aquí https://t.co/GBqlYCgGSY
#theabcmask #lamascaraabc #coronavirus https://t.co/aWkTPGSvHt"
10695,1,2,101,mostconvenient1,"@fordnation This is a critical time to get as many people as possible to #stayhome. The list of ""essential"" businesses needs to be pared down, taking context into account, because the businesses themselves aren't being responsible (e.g., a lot of construction). #covid19ontario"
767,2,1,100,NMunicipales,"El alcalde de @mpuentealto, @germancodina, mencionó lo ocurrido al interior de la cárcel de Puente Alto, quienes confirmaron que hubo 26 internos heridos, tras el intento de motín que allí se desarrolló tras la confirmación de un reo contagiado con coronavirus Covid-19. https://t.co/8TyWrkX2AB"
9894,3,6,100,anita_marie1,Amazing work! Well done @unitedwayemca #COVID19 #WeAreAllInThisTogether https://t.co/3j6PrvQbQF
4088,8,15,99,ewmm51,"https://t.co/ZDo6IbEBWn

@ricardorossello 
#COVID19 Puerto Rico:  Posibles trayectorias, decisiones e implicaciones para el próximo mes. 
 
Es imperativo ver cuales son los posibles escenarios en estas próximas semanas donde la Pandemia se expande por nuestra gente."
428,5284,15419,99,_alvaroo_6,COVID-19 is all fun and jokes in the Valley until loved ones start dying and y'all claim that God failed them when in reality you failed them for being stupid and not following the simplest of tasks
3468,414,1310,97,ENRIQU3_LARA,"A mi familia y amigos en El Salvador. Vivo en Italia, en la Lombardia, la zona más afectada de el país por el Covid-19. La situación es alarmante por la cantidad de muertes y un poco triste cuando ves que todo parece un pueblo fantasma. 

Abro hilo..."
3690,14,384,96,kafkline,@TheRaDR I said shehechiyanu after the 1st time I swabbed a patient for covid -thank you for bringing me here and allowing me to be useful in this terrible time - and then I burst into tears.
9704,105,297,95,TahaMedical,"Airbus A310 transformed into an ICU 
How incredible are these images
It’s being used to fly COVID-19 patients from Italy to Germany. https://t.co/LYRRnlqbvz"
11427,2,2,94,zipreto,"toma no cu a quarentena, melhor morrer de corona doq de fome."
6935,1,73,93,BernieDenizen,"@BuddyfromNJ @ABC @BernieSanders @realDonaldTrump Thanks to bernie we have unemployment protection during the pandemic, while the democratic establishment threw rhe working class under the bus"
4463,1,3,92,lilyyy0320,"Corona said F my prom, F my graduation, F prom weekend and F my whole senior year :("
8291,1,0,92,ElCorreoNY,"#Coronavirus : Los trabajadores “no esenciales” en el estado de #NewYork deben de permanecer en sus hogares como prevención al vertigonoso aumento del #COVID19
https://t.co/o3MqWuLEo0"
