,Retweets,Favorites,Followers,ScreenName,Text
6282,34,94,13541,JeffreyLuscombe,"25 blood clot cases out of 20 million shots. None in Canada. Take a look, sure but let's not overreact. Millions of Canadians are willing to roll up their sleeves NOW: Why Canada is suspending use of AstraZeneca vaccine in people under 55 | CBC News https://t.co/GPKW0gtjPS"
2154,16,446,13538,JelaniAlladin,Is getting easily annoyed with people a lingering symptom of Covid-19? because..........
3429,161,378,13537,mamamesay,Demo to celebrate 3rd year anniversary of Dr Abiy premiership?What are you guys talking about? It is announced on the same day that Ministry of Health started to take serious actions to protect the public from covid 19. The gov has to cancel such public gatherings. Be exemplary!
1823,7,12,13519,rik_ferguson,"Variations on a 419 Theme:

A Covid-19 related advance fee fraud trying to catch my mum out, from a friend’s account on Facebook. 

As facebook has become the preserve and lifeline of the retired, look out for them, be their eyes and ears. https://t.co/7ckhBF2Gz9"
2952,25,62,13518,GuidoFawkes1976,We soooooo badly need more people like this in Government asap! https://t.co/rtuxfLtBkb
4937,140,516,13472,KarinaLMariani,"Ceci, tenés una una calculadora a mano 😉? 
Población mundial 7800000000
Muertos covid 2800000
0,036%
Con eso quebraste la economía y solamente de hambre vas a matar a muchísima más gente.
No te voy a insultar, te insultas sola. https://t.co/HkuYz2EzkP"
3506,180,583,13472,KarinaLMariani,"La dictadura del Covid permite q los gremios hagan paro cuando muere UN docente de muerte natural. Tiene sentido si mantienen en estado de emergencia a un país de 45 millones por la muerte de 150 personas.
Parece q antes del covid no se moría nadie.
Estamos en manos de sicópatas."
10207,49,587,13444,minajsinner,it’s crazy how paparazzi haven’t caught nicki once during this pandemic 😭
3727,186,953,13437,vivirsinalergia,"Pues va llegando el momento en México que médico no vacunado contra el Covid19 debería negarse a ver pacientes con probable Covid19 o estar en áreas Covid19 ya sea particular o en Hospitales de Gobierno, ya no hay pretexto para que los médicos de primera línea no estén vacunados."
804,50,194,13434,SoniaFurstenau,"At long last the province moves for a comprehensive #MaskMandate. A long overdue first step. We still need improved social distancing, better ventilation and increased hybrid learning options. Hopefully those are next. #bced #bcpoli #COVID19"
844,1038,3875,13434,SoniaFurstenau,Instead of blaming young people and telling them “not to blow it for us” maybe government could look at the data and systemic conditions that are leading to higher case counts in this demographic and step up to help them. Just like we did for seniors. 1/ #bcpoli #COVID19
4595,5,9,13425,CanalCaribeCuba,"Te proponemos estos recientes títulos, producidos por la @EditorialUh 👇. 
🔹Resultan estudios desarrollados por varios investigadores cubanos, durante la #COVID19. 
🔹Puedes consultar los volúmenes online. https://t.co/tf0hszXCft"
2578,450,523,13394,TomasPerezAcle,"Si se mantiene tendencia, alcanzaremos 10.000-12.000 casos nuevos al peak, con un colapso sanitario dantesco. Debemos tomar medidas urgentes hoy:
-acelerar vacunación menores 50
-restringir permisos al máximo
-determinar circulación comunitaria variantes

https://t.co/yxMgUFYb3E"
3380,88,147,13394,TomasPerezAcle,"P1 emerge en Manaos, Brazil, luego de alcanzar una de las mayores tasas de infección del mundo: más del 70% de su población infectada por SARS-CoV-2 (variante G614, medido por anticuerpos). Por tanto, no es posible alcanzar inmunidad de manada ""infectándonos de a poco""
2/13 https://t.co/GRtTdEe7Tp"
8756,5,4,13393,BrianKDodd,Why The Post-COVID Church May Surprise You &amp; The Top 10 Leadership Posts I Read The Week Of February 22nd https://t.co/uHwSzlkOXi @PhilCooke
10350,135,665,13389,AlexUsherHESA,"JFC.  This is because of 25 cases of blood clots in 20 million shots given in Europe.  0.000125%.  Compared to a COVID mortality rate (in Canada) of 2.3%.  How does this make any sense at all?

Hands up if you'd take your chances with AZ.  🙋‍♂️ https://t.co/Sriv3gZ7t4"
3920,31,57,13369,pacefeco,Vou concordar com o lockdown do LockDória se ele e seus cientistas de ocasião provarem que o coronavírus está sentado nessa mesa de restaurante e não no ônibus lotado. https://t.co/STxK6vDD3J
6006,5,8,13357,CBCLondon,"New data shows COVID-19 pandemic now 'completely out of control' in Ontario, key scientific adviser says https://t.co/zsVYAzBjLD https://t.co/KOxuPc5s2R"
9840,3,1,13356,malandrinna,"Regreso a clases seguro, decían... https://t.co/RXopCa2gwX"
5750,122,89,13341,Rosmarbr,Qué pasa si una señora está sola con Covid y comienza ha sentirse muy mal? Dónde se llama en el Dtto Capital???
6896,82,260,13340,EzequielSalasOk,"Rusia registró la vacuna de una sola dósis contra el coronavirus: 

Sputnik Light https://t.co/T2EI6h5d8s"
5733,19,47,13339,SaludRosario,"Compartimos la situación sanitaria diaria de #covid19 en la ciudad.

Datos del Sistema Nacional de Vigilancia en Salud.

❗️Por un problema con la base de datos del SNVS excepcionalmente hoy se publican los datos notificados en el día de hoy hasta las 7.05 am https://t.co/8eomIaePRT"
10361,12,15,13338,ACTHealth,"❓ We’ve been getting a lot of questions about the new travel restrictions for people who have been in Greater Brisbane. We’ve put together some answers.

You can find our full list of FAQs here: https://t.co/ByRYmqPulu

ℹ️ https://t.co/ss3IpNzBjv https://t.co/vHaE98NYvt"
2156,8,55,13335,WoodfordinDK,"I genuinely do not understand why there is such lackluster #COVID19 testing in #bcpoli, and elsewhere in Canada. Test more, know more. Not doing wholesale testing is totally counterproductive esp if you aren’t testing asymptomatic people. This is basic stuff everywhere else."
5544,12,44,13335,WoodfordinDK,"For anyone pulling their hair out about this in B.C. we haven’t been able to go inside of restaurant in Denmark, nor have they in many other EU countries, since last summer. https://t.co/1ApPhDc4y6"
8559,9,8,13327,tainagautreau,"La comunicación debe mejorar URGENTEMENTE !!! 
👇🏻👇🏻👇🏻👇🏻
Hay que informar a la población qué centros NO ESTÁN OPERANDO y así la gente se dirija a este 👇🏻👇🏻
En el Centro Olímpico hay 480 vacunas contra el COVID y solo una persona ha acudido  via @diariolibre https://t.co/2JiWWFURd6"
927,3,10,13310,Rosenchild,"@WhiteHouse 🇺🇸 Together We Can Defeat #COVID19

✔️ Get Your #Vaccination
✔️ Wear a Mask 😷
✔️ Social Distance
✔️ Wash Your Hands
✔️ Avoid Large Gatherings

⚕️ @WHCOVIDResponse
⚕️ @CDCDirector
⚕️ @CDCgov
⚕️ @SecBecerra
⚕️ @HHSGov

🇺🇸 @POTUS @JoeBiden
🇺🇸 @VP @KamalaHarris https://t.co/NJc6a8Qs4S"
9101,43,44,13284,Reylope13,"¡EL KARMA! 📣
No me alegro. Sólo informo: Guaidó ha dado positivo a la Covid-19.
#29DeMarzo 
@ElbaBallate
@TamaraGuerraCu
@Damiana_Estevz
@Guajiritasoy
@dacosta_jani
@pereiraraul59
@Laguantanamera
@kitty_894
@JorgeF_Rod
@AliRubioGlez
@PaolaSCruz1990
@FrankRu41397874
@FidelFer2 https://t.co/Mlhui7RvoH"
9102,12,19,13276,SPRCtweets,Every person should have access to evidence-based treatment for substance use and #mentalhealth disorders. That's why it's a key priority of the @Action_Alliance #NationalMentalHealthResponse @ColumbiaPsych @NIMHgov @ZSInstitute https://t.co/ejhPlOImS0 #suicideprevention #COVID19 https://t.co/rSXFI3ivHr
10347,60,330,13262,DrVivianS,"Hey @DrFullertonMPP. Just a reminder (before I call it a night) that YOU NEED TO END THE #LTC LOCKDOWN.
It is simply lazy insanity to keep Sept. visitation rules in place when RESIDENTS ARE VACCINATED AGAINST COVID-19. Ok cool, thanks!"
6516,54,179,13261,DrVivianS,We are in so much trouble if @Sflecce goes down this privatization path. Short-sighted stupidity abounds with this government. https://t.co/zEGdNhiwFT
9720,151,284,13261,RepJohnJoyce,It is alarming - but not surprising - that the WHO continues to serve as a pawn for the Chinese Communist Party. https://t.co/voExI5klrv
7939,1,5,13256,spokanetom,"Using COVID-19 protocols, Secretary of Veterans Affairs Denis McDonough and Secretary of Defense Lloyd J. Austin III honored the 58,279 names on the Wall and the 6.2 million living Vietnam Veterans during a ceremony at the Vietnam Memorial Wall today. https://t.co/SJHCqdyrp2"
6995,18,27,13249,LauraWalkerKC,"Feuds, fibs and finger-pointing: Trump officials say coronavirus response was worse than known https://t.co/CRASIfGCwt"
3095,50,65,13240,VEtFeMaLE,COVID passports may be needed by American citizens to travel abroad and return? Now do the southern border you brain-dead idiots!! Why are American citizens held to a different standard then the “fly-the-friendly-coyote-skies??
5209,4,12,13224,andover_gary,These people are nuts. How could anyone not realize that? https://t.co/FY2BRUzIxO
8199,13,36,13218,ColumbiaPS,"SARS-CoV-2, the virus that causes #COVID19, does not infect brain cells but can inflict significant neurological damage, according to a new #ColumbiaVPS study of dozens of deceased patients. https://t.co/gbUynaC0K6"
2274,8,11,13214,JPTasker,"NEW — Public Health Agency was not ready for the pandemic and 'underestimated' the danger, auditor general says. https://t.co/QFf0OQuhBh #cdnpoli"
2339,2,6,13214,JPTasker,"In a scathing report, the AG confirms much of what we've been reporting for months — the Public Health Agency of Canada was ""not adequately prepared to respond to the pandemic, and it underestimated the potential impact of the virus at the onset of the pandemic."""
903,21,31,13209,AMAG_Global,"Corte de datos del avance del #COVIDー19 en #México basado en los reportes de las SSA Estatales del 29/03/2021, hasta las 17:00 hrs.

Confirmados: 2,456,344
Muertes: 215,230
Sanados: 1,904,422
Sospechosos: 439,255

Panel en Tiempo Real en:
https://t.co/PI54IRpCze https://t.co/fv5BduzrKw"
1706,15,51,13204,Acidic_Blonde,"A fun game called 
Is It COVID or Is It Allergies 
  #SpringWeatherSideEffects"
10111,129,289,13193,lizagri23,Que ganas de no escuchar la palabra coronavirus nunca mas en la vida.
8926,1934,4677,13142,boca_privada,Infectologista diz que 40% dos óbitos registrados teriam sido atribuídos equivocadamente à Covid-19 https://t.co/yF9BM4SpKw
3837,16,57,13136,leagrille,Acá un dato crucial: sin vacunar a los niños no se termina con la pandemia. https://t.co/SnJ4AAqY68
5521,6,18,13122,serliamholman,"@LBC The coronavirus itself didn't cause a backlog, it exposed the effects of a decade of Tory cuts."
7697,16,30,13116,richard680news,NEW - British Columbia's provincial health officer says she has imposed a three-week ``circuit breaker'' on some activities like indoor dining to stop an ``exponential growth'' of COVID-19 cases in that province.
7763,17,39,13116,richard680news,"NEW - Ontario reports 2,094 new Covid-19 cases today and 10 new Covid related deaths. 39,470 tests with a percent positive of 6.1."
6778,65,285,13110,MattFinkes,Watch this video &amp; read this thread. This isn’t about your health. The #POTUS is actually imploring the states who lifted their mandates &amp; are doing well to “reinstate” the mask mandates of states who are doing worse? #COVID19 is now about control. https://t.co/TXkzsgZms8
10261,2,26,13098,GMEshortsqueeze,"$BFI Good close above $16

Resistance ($16-$17) should be weaker now that short sellers seem to have highly utilized borrow availability (none available again at IB, HTB at TDA)

Knocking on the multi-month downtrend (coinciding Covid) ready to break, low floater👀⌛️ https://t.co/CBs3WZErdh"
10323,11,41,13057,fred_SSC,"LOL. Vendrá con .NFO y con ascii-ART con los nombres cool de los científicos; ""tr4n5cr1pt"", ""mRNALord"" y esas cosas. https://t.co/nD0fcsTW0L"
83,41,240,13057,LynnSharig8,"I’d rather wear a mask than a ventilator, but ya know.. that’s just me."
2464,5,22,13055,timy0ung,"I'm discussing “⭐️ VC 101 ⭐️ - COVID’s impact on LP Fundraising Strategy 🚀” with @shahjayni, @mikemorenosd, @KristinEIise, @nihalmehta, @Jasmine_Y_Zhang, @brbayat, @Hadley, and Lilly Han on Sunday, Apr 4 at 2:00 PM PDT on @joinclubhouse. Join us! https://t.co/wofxxl30o4"
257,2,1,13041,fleteselquilmen,"#QuedateEnCasa 🙏🏽🙏🏽🙏🏽
#QuedateEnCasaYa https://t.co/zbhUsv8nV2"
2509,15,47,13029,Conocimiente,"Lo mejor que puede hacer el gobierno, es liberar la compra y venta de vacunas anti COVID https://t.co/5aeLI8fSko"
1525,140,443,13027,asifintoronto,"Ford did that knowing the vaccine timeline, so he can make it look like he made it happen with his tough talk, sort of like when he tried to take credit for the US vaccine loan with which he had no part to play, zero. Unfortunately, his supporters fall for it every time. https://t.co/BRMStFAdQ3"
1385,11,48,13022,BeckyBunzy,"Nearly a thousand people are still dying *every day*. The pandemic isn’t over.

Not getting vaccinated will only prolong the death and suffering."
4736,25,215,13016,Sound_Harmony_,"マスク😷と花粉🌳が原因で肌トラブルを抱え多くの方が皮膚科に駆け込んでいます🙏

花粉症は寧ろ、免疫力が高いために起こりうる現象でもあります😅💦

タップリ保湿し、BBクリームなどの優しいメイクをすることで皮膚が痒くなることを防ぐことも出来ます💛

#花粉症 #メイク 
https://t.co/IxSlkOk9cp"
9825,2,2,13000,AnastasiaSMihai,#CardioTwitter #MedTwiiter👇a great example of the 💥#scicomm to be presented at #Hypertension2021 https://t.co/qEAlNXbshg
